	codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days
1810	009-00134-00-00	2007-03-26	2007-10-15			203
1811	009-00136-01-01	2014-06-02	2014-11-03	433514.0	4188347.0	154
1812	009-00143-01-0	2009-03-11	2009-11-11	416873.0	4114225.0	245
1813	009-00145-00-00	2006-05-10	2019-07-17	407332.778	4112257.641	4816
1814	009-00145-01-00	2019-03-27	2021-03-17	407332.0	4112257.0	721
1815	009-00149-01	2015-03-18	2015-11-04	415228.0	4210968.0	231
1816	009-00149-01-01	2016-03-09	2016-03-09			0
1817	009-00151-00-00	2006-06-14	2021-03-15	412897.94	4136372.82	5388
1818	009-00152-00-00	2007-05-22	2011-11-08	503661.0	4168995.0	1631
1819	009-00154-03	2010-03-23	2010-06-29			98
1820	009-00154-03-00	2017-03-03	2017-11-08	297383.0	4140116.0	250
1821	009-00157-00-00	2006-03-22	2014-11-12	382337.0	4135286.0	3157
1822	009-00165-00-00	2006-04-05	2008-11-11	434305.0	4219646.0	951
1823	009-00165-02-01	2017-03-07	2020-08-31	434258.0	4218862.0	1273
1824	009-00167-01	2020-03-16	2020-07-29	419984.0	4211816.0	135
1825	009-00167-02	2019-03-18	2021-03-23	449956.0	4217278.0	736
1826	009-00170-00-00	2006-03-15	2007-11-20	341999.0	4219814.0	615
1827	009-00174-00-00	2006-04-17	2007-11-12	404372.75	4124387.69	574
1828	009-00176-01-01	2017-04-11	2021-03-23	450008.91	4217802.18	1442
1829	009-00180-00-00	2008-03-17	2011-11-15	434925.0	4134971.0	1338
1830	009-00186-00-00	2006-03-15	2007-09-26	501712.0	4227597.0	560
1831	009-00194-01	2009-03-24	2011-11-16	427623.0	4128653.0	967
1832	009-00202-00-00	2006-03-23	2009-11-10	334327.0	4065945.0	1328
1833	009-00203-00-00	2006-03-27	2006-11-13	503982.0	4168490.0	231
1834	009-00205-00-00	2006-03-07	2008-11-11	422014.0	4149358.0	980
1835	009-00209-00-00	2008-03-11	2011-11-08	461974.0	4213712.0	1337
1836	009-00210-00-00	2006-03-13	2007-11-12	398433.0	4189267.0	609
1837	009-00212-01-01	2014-03-25	2016-04-06	391537.0	4124807.0	743
1838	009-00218-00-00	2006-04-16	2008-09-08	527848.53	4108782.65	876
1839	009-00218-04-0	2017-03-08	2021-03-29	327347.0	4108332.0	1482
1840	009-00223-01	2015-05-20	2015-11-11	407344.0	4111250.0	175
1841	009-00223-01-0	2016-04-06	2016-07-27	407344.0	4111250.0	112
1842	009-00226-00-00	2007-07-11	2012-11-12	454746.0	4212421.0	1951
1843	009-00227-01-01	2011-03-14	2011-11-14	504587.0	4167124.0	245
1844	009-00242-00-00	2006-03-22	2014-11-12	380386.0	4134313.0	3157
1845	009-00248-00-00	2006-03-07	2011-11-08	462978.0	4212348.0	2072
1846	009-00253-04-01	2018-03-21	2021-03-17	368910.0	4209196.0	1092
1847	009-00255-01-01	2016-04-13	2020-11-10	390993.0	4124640.0	1672
1848	009-00255-02	2009-03-10	2012-03-14	427281.0	41.0	1100
1849	009-00263-00-00	2006-05-08	2011-10-31	450084.0	4181622.0	2002
1850	009-00263-02-01	2017-04-11	2020-07-08	449966.0	4181413.0	1184
1851	009-00265-00-00	2006-04-28	2011-11-08	390844.0	4124248.0	2020
1852	009-00268-01-01	2014-03-17	2016-11-07	383014.0	4101680.0	966
1853	009-00277-00-00	2007-04-02	2013-05-20	438265.0	4211370.0	2240
1854	009-00288-01-01	2017-03-15	2021-03-31	350781.0	4130417.0	1477
1855	009-00308-01-01	2017-03-08	2021-03-29	327133.0	4108819.0	1482
1856	009-00310-00-00	2008-06-04	2012-07-04	442858.0	4145080.0	1491
1857	009-00311-00-00	2008-03-17	2015-10-27	434934.0	4133032.0	2780
1858	009-00311-01-01	2016-04-12	2020-11-17	434934.0	4133032.0	1680
1859	009-00318-00-00	2006-05-30	2009-11-23	513458.0	4156206.0	1273
1860	009-00321-00-00	2007-03-14	2007-11-28	421732.0	4168256.0	259
1861	009-00323-00-00	2006-06-07	2006-06-19	421580.0	4168155.0	12
1862	009-00390-01-01	2020-03-10	2020-09-28	448994.0	4165596.0	202
1863	009-00398-00-00	2006-03-21	2006-05-02	404481.0	4193800.0	42
1864	009-00415-00-00	2006-08-01	2012-11-05	429579.0	4115722.0	2288
1865	009-00437-01	2015-09-01	2020-10-19	492184.0	4220806.0	1875
1866	009-00469-00-00	2006-03-15	2007-09-26	503475.0	4230121.0	560
1867	009-00896-00-00	2006-04-11	2009-11-23	513379.0	4155656.0	1322
1868	01-0038-1	2006-03-29	2006-08-02			126
1869	01-0051-2	2021-03-08	2021-03-22	465500.0	4229906.0	14
1870	010-00001-00-00	2006-03-27	2006-11-20	377201.0	4192441.0	238
1871	010-00001-00-P0	2007-03-19	2011-11-29	327987.0	4168682.0	1716
1872	010-00001-06	2017-01-18	2021-03-30	249206.0	4140344.0	1532
1873	010-00002-00-00	2006-03-13	2015-03-25	329093.0	4187530.0	3299
1874	010-00002-00-H0	2008-10-29	2008-10-29			0
1875	010-00004-01	2021-03-02	2021-03-10	346672.0	4110644.0	8
1876	010-00005-00-00	2006-04-27	2019-07-10	563539.0	4104416.0	4822
1877	010-00005-01-00	2010-03-16	2021-03-15	462534.0	4140003.0	4017
1878	010-00005-03-00	2010-03-17	2012-03-24	564164.0	4104001.0	738
1879	010-00007-01	2017-04-20	2017-10-04	279754.622	4126985.807	167
1880	010-00007-01-01	2018-02-04	2019-10-09	279868.68	4126756.88	612
1881	010-00007-02	2019-04-15	2020-11-16	327615.0	4186177.0	581
1882	010-00008-00-00	2007-03-14	2019-10-29	504696.0	4170319.0	4612
1883	010-00008-01	2017-10-03	2020-09-29	198455.0	4141023.0	1092
1884	010-00008-40	2017-03-01	2021-03-16	247714.0	4147534.0	1476
1885	010-00010-02	2017-03-08	2017-10-03	328836.0	4118639.0	209
1886	010-00010-10	2019-07-01	2019-10-14	364401.0	4162001.0	105
1887	010-00011-00-00	2006-03-27	2007-11-27	385675.0	4180286.0	610
1888	010-00011-01	2010-03-16	2014-10-29	434010.0	4114308.0	1688
1889	010-00011-01-00	2015-04-01	2015-04-29	433898.0	4114093.0	28
1890	010-00012-00-00	2008-03-18	2011-11-15	328248.0	4185717.0	1337
1891	010-00012-01-00	2011-05-11	2016-11-23	38690531.0	420876990.0	2023
1892	010-00013-00-00	2006-03-29	2007-11-05	350170.0	4141073.0	586
1893	010-00013-00-B0	2007-03-13	2007-11-26	350170.0	4141073.0	258
1894	010-00013-06-01	2013-03-15	2015-03-17	350246.0	4141467.0	732
1895	010-00016-00-00	2006-03-06	2017-07-18	455318.0	4213752.0	4152
1896	010-00016-03-01	2021-03-02	2021-03-23	339645.0	4114715.0	21
1897	010-00017-02-1	2020-04-07	2021-03-29	745532.0	4136169.0	356
1898	010-00019-01-06	2018-04-05	2021-03-19	297563.0	4135873.0	1079
1899	010-00020-01-00	2015-03-16	2017-11-15	462534.0	4140003.0	975
1900	010-00021-07-01	2021-03-02	2021-03-29	342868.0	4119510.0	27
1901	010-00026-01	2015-09-17	2021-03-29	497832.1	4229391.92	2020
1902	010-00026-02-01	2014-03-19	2014-11-26	327100.0	4217842.0	252
1903	010-00026-02-1	2013-04-03	2014-09-17	327100.0	4217842.0	532
1904	010-00026-03	2020-07-08	2020-10-19	497776.0	4229466.0	103
1905	010-00028-00-00	2006-03-14	2011-11-22	386308.0	4193679.0	2079
1906	010-00028-01	2020-03-16	2021-03-08	348374.0	4141065.0	357
1907	010-00031-00-00	2006-03-08	2019-06-26	348260.0	4141351.0	4858
1908	010-00031-01-00	2015-03-02	2021-03-16	459912.0	4208168.0	2206
1909	010-00032-00-20	2006-03-30	2008-11-24	550858.0	4134743.0	970
1910	010-00037-05-00	2009-04-22	2011-11-30	373119.0	4159057.0	952
1911	010-00038-00-00	2015-03-18	2019-07-09	450200.0	4137248.0	1574
1912	010-00038-01-00	2019-03-15	2021-03-17	450200.0	4137248.0	733
1913	010-00040-00-00	2006-03-15	2007-11-12	424336.0	4202521.0	607
1914	010-00044-00-00	2006-03-01	2008-11-25	385063.0	4181370.0	1000
1915	010-00048-00-00	2008-04-16	2008-11-24			222
1916	010-00048-01-01	2009-03-11	2009-11-24	331343.0	4169415.0	258
1917	010-00049-00-00	2006-04-10	2008-11-19	438340.11	4101027.11	954
1918	010-00049-02	2012-03-04	2013-11-04	200326.0	4153333.0	610
1919	010-00049-02-00	2009-03-09	2021-03-15	438340.11	4101027.11	4389
1920	010-00051-02	2020-03-10	2020-10-27	465500.0	4229906.0	231
1921	010-00052-07	2015-08-31	2015-11-16	198864.0	4153079.0	77
1922	010-00053-00-00	2006-07-25	2012-10-01	459710.0	4208251.0	2260
1923	010-00054-01	2017-10-03	2020-09-29	197524.0	4143900.0	1092
1924	010-00056-00-00	2009-03-09	2010-11-08	486252.0	4198152.0	609
1925	010-00058-00-00	2006-03-22	2019-06-26	383806.0	4136127.0	4844
1926	010-00058-02-00	2019-03-20	2021-03-16	383806.0	4136127.0	727
1927	010-00062-03	2014-04-23	2015-11-10	368389.0	4152078.0	566
1928	010-00063-00-00	2006-05-09	2008-11-11	486814.0	4198216.0	917
1929	010-00063-03-8	2016-04-25	2021-03-22	424894.0	4184326.0	1792
1930	010-00065-00-00	2007-04-18	2007-11-07	202088.0	4133289.0	203
1931	010-00065-03-01	2010-03-17	2012-11-28	350246.0	4141467.0	987
1932	010-00066-02-0	2011-03-15	2012-11-14	439896.0	4149507.0	610
1933	010-00067-00-00	2006-07-18	2007-11-13	451762.0	4203017.0	483
1934	010-00069-00-00	2006-03-13	2009-07-01	382737.0	4156086.0	1206
1935	010-00070-01-01	2017-03-15	2021-03-31	350290.0	4131273.0	1477
1936	010-00073-00-00	2006-07-24	2008-11-13	419387.0	4094145.0	843
1937	010-00075-00-01	2006-03-20	2013-11-20	308518.0	4173592.0	2802
1938	010-00075-01-01	2021-03-16	2021-03-23	346883.0	4109754.0	7
1939	010-00075-01-30	2015-04-27	2015-06-01			35
1940	010-00075-04-00	2014-03-19	2021-03-24	308518.0	4173592.0	2562
1941	010-00076-02-00	2011-03-14	2011-11-07	439091.0	4189613.0	238
1942	010-00077-01-01	2015-03-18	2021-03-16	384170.0	4208877.0	2190
1943	010-00078-00-00	2008-04-02	2021-03-29	724310.0	4131561.0	4744
1944	010-00078-02-0	2020-04-07	2020-11-11	384457.84	4208466.16	218
1945	010-00083-03-00	2015-09-15	2015-11-04	369239.0	4116052.0	50
1946	010-00084-02-00	2012-03-12	2021-03-23	406992.0	4157175.0	3298
1947	010-00084-02-01	2016-03-14	2016-04-11			28
1948	010-00086-00-00	2006-03-07	2006-09-13	439337.0	4190736.0	190
1949	010-00093-00-00	2006-07-24	2010-11-02	436863.0	4135019.0	1562
1950	010-00093-01	2019-04-30	2019-04-30	436756.83868	4134815.21468	0
1951	010-00095-00-00	2007-07-09	2011-11-22	399474.0	4154038.0	1597
1952	010-00096-01	2015-06-30	2019-06-12	203012.0	4131561.0	1443
1953	010-00096-02	2019-03-12	2021-03-29	203012.0	4131561.0	748
1954	010-00097-02-02	2010-03-10	2011-11-30	331640.0	4167800.0	630
1955	010-00101-01-01	2017-03-15	2020-11-11	333489.0	4133697.0	1337
1956	010-00113-00-00	2008-04-07	2011-11-16	407491.69	4110293.72	1318
1957	010-00118-00-00	2006-09-11	2009-11-03	407709.0	4156643.0	1149
1958	010-00124-04-00	2011-05-03	2013-11-27	366760.0	4206796.0	939
1959	010-00124-04-01	2014-03-07	2018-07-25	366747.0	4206920.0	1601
1960	010-00127-00-00	2006-03-13	2013-05-20	438146.0	4209418.0	2625
1961	010-00128-06	2017-04-26	2021-03-17	331987.04	4134036.74	1421
1962	010-00132-00-00	2007-03-15	2010-11-22	367287.0	4150987.0	1348
1963	010-00137-00-00	2006-03-22	2006-11-22	459340.0	4185580.0	245
1964	010-00137-05	2015-05-19	2016-07-19	406354.0	4109693.0	427
1965	010-00143-00-00	2006-08-16	2006-11-21	419303.0	4090578.0	97
1966	010-00151-00-00	2006-04-27	2009-11-04	567743.0	4102930.0	1287
1967	010-00151-03-00	2012-03-24	2012-05-07	567217.0	4102685.0	44
1968	010-00154-01	2016-03-07	2021-03-24	423557.0	4173610.0	1843
1969	010-00155-01	2012-03-13	2015-11-10	423998.0	4174010.0	1337
1970	010-00156-01	2015-09-16	2015-11-09	386228.0	4192128.0	54
1971	010-00162-00-00	2006-05-10	2011-11-16	406191.93	4110022.704	2016
1972	010-00164-00-00	2006-03-21	2009-11-24	365688.0	4208553.0	1344
1973	010-00165-00-00	2006-05-03	2011-11-15	407493.18	4109692.31	2022
1974	010-00165-02-01	2010-03-08	2021-03-17	365901.0	4208716.0	4027
1975	010-00166-00-20	2008-04-02	2019-06-26	381870.0	4142820.0	4102
1976	010-00166-02-00	2020-02-22	2021-03-16	381870.0	4142820.0	388
1977	010-00166-02-20	2019-03-06	2019-11-13	381870.0	4142820.0	252
1978	010-00166-11	2019-04-01	2021-03-15	399767.0	4119974.0	714
1979	010-00171-01	2015-09-17	2019-10-02	498660.19	4218189.78	1476
1980	010-00174-01	2020-07-08	2020-10-19	497769.0	4222730.0	103
1981	010-00176-01	2020-04-06	2020-10-27	479009.94	4209795.22	204
1982	010-00176-04-03	2019-03-13	2021-03-17	370047.0	4126631.0	735
1983	010-00183-00-00	2006-04-27	2010-04-28	573.57	4113.101	1462
1984	010-00183-01-00	2010-03-17	2012-05-07	573345.0	4113040.0	782
1985	010-00185-00-00	2006-03-13	2008-11-24	372275.0	4159419.0	987
1986	010-00186-01-20	2013-04-10	2021-03-22	459435.0	4207833.0	2903
1987	010-00187-01-01	2012-03-19	2012-11-27	366202.0	4207990.0	253
1988	010-00187-02	2009-03-10	2021-03-22	430431.0	4137293.0	4395
1989	010-00193-00-00	2008-04-07	2019-07-17	406205.72	4111164.6	4118
1990	010-00193-02-00	2019-03-27	2021-03-17	406205.0	4111164.0	721
1991	010-00199-01	2013-04-17	2021-03-23	446700.0	4214324.0	2897
1992	010-00201-00-00	2006-05-08	2019-10-28	390433.0	4126646.0	4921
1993	010-00201-01-01	2014-03-25	2020-11-10	390394.0	4126797.0	2422
1994	010-00202-00-00	2011-05-25	2011-11-16	458881.0	4083032.0	175
1995	010-00203-01	2011-04-06	2017-04-24	412701.0	4135120.0	2210
1996	010-00205-01	2014-03-17	2014-11-03	424504.0	4183271.0	231
1997	010-00205-01-01	2013-03-18	2013-11-11	424504.0	4183271.0	238
1998	010-00205-01-1	2015-03-16	2015-06-09	424504.0	4183271.0	85
1999	010-00214-00-00	2006-05-01	2019-07-15	399443.0	4119776.0	4823
2000	010-00217-01-1	2011-06-01	2011-11-23	375658.0	4115010.0	175
2001	010-00221-00-00	2006-04-17	2007-11-12	399876.02	4119477.94	574
2002	010-00224-01	2016-03-09	2016-11-09	434258.0	4218862.0	245
2003	010-00224-01-01	2020-03-09	2021-03-22	434258.0	4218862.0	378
2004	010-00228-01-00	2009-03-09	2021-03-15	400441.0	4118869.0	4389
2005	010-00245-00-00	2006-04-05	2010-08-10	434702.0	4218698.0	1588
2006	010-00245-01	2009-03-10	2021-03-23	422533.0	4148306.0	4396
2007	010-00251-00-00	2006-05-08	2006-11-13	442117.0	4157105.0	189
2008	010-00282-00-00	2006-07-18	2007-11-13	453338.0	4203309.0	483
2009	010-00307-00-10	2006-07-18	2015-11-11	441341.0	4149103.0	3403
2010	010-00327-00-00	2006-03-07	2011-11-08	478010.0	4208565.0	2072
2011	010-00330-00-00	2006-07-11	2008-11-12	423731.0	4174831.0	855
2012	010-00340-00-00	2008-03-17	2011-11-15	441346.0	4148426.0	1338
2013	010-00342-01-01	2015-03-24	2015-11-24	379899.0	4133400.0	245
2014	010-00347-01-1	2021-03-15	2021-03-15	441171.0	4147902.0	0
2015	010-00353-01-01	2017-03-15	2021-03-31	348569.0	4133704.0	1477
2016	010-00355-01-1	2011-03-15	2015-11-11	441067.0	4148003.0	1702
2017	010-00356-00-00	2008-03-17	2011-11-15	437736.0	4134935.0	1338
2018	010-00357-01-0	2020-03-25	2020-11-10	439072.0	4150030.0	230
2019	010-00362-00-00	2006-04-18	2016-10-26	445523.0	4206069.0	3844
2020	010-00362-01-00	2021-02-16	2021-03-24	445541.0	4206097.0	36
2021	010-00365-00-00	2006-04-18	2011-10-31	460073.0	4185369.0	2022
2022	010-00365-01-01	2017-04-11	2020-10-20	459986.0	4185112.0	1288
2023	010-00373-00-00	2006-03-14	2008-11-24	366125.0	4162933.0	986
2024	010-00397-00-00	2006-07-11	2008-11-12	422498.0	4175925.0	855
2025	010-00449-00-00	2007-03-14	2007-11-13	507336.0	4168612.0	244
2026	010-00474-00-00	2008-03-01	2012-05-29	403199.0	4119710.0	1550
2027	010-00522-01-0	2020-03-25	2020-11-10	438055.0	4147169.0	230
2028	010-00522-01-1	2011-03-15	2020-04-29	438055.0	4147169.0	3333
2029	010-00544-00-05	2011-03-15	2012-11-14	437154.0	4146991.0	610
2030	010-00544-01-05	2015-03-17	2015-10-28	437154.0	4146991.0	225
2031	010-00571-00-10	2006-07-18	2015-10-28	437954.0	4146156.0	3389
2032	010-00591-01	2015-09-17	2019-09-30	5032216.82	4222106.47	1474
2033	010-00597-01	2015-09-17	2016-10-26	504716.36	4228345.13	405
2034	010-00614-01-0	2020-03-25	2020-11-11	437954.0	4146156.0	231
2035	010-00631-05	2020-07-08	2020-10-19	504710.0	4228292.0	103
2036	010-00655-00-10	2006-07-18	2015-10-28	439586.0	4147947.0	3389
2037	010-00655-01-0	2020-03-25	2020-11-11	439586.0	4147947.0	231
2038	011-00001-00-00	2005-03-16	2010-04-28	570766.0	4109446.0	1869
2039	011-00001-51-00	2010-03-17	2010-06-16			91
2040	011-00002-00-25	2009-03-09	2009-03-17	312966.0	4177083.0	8
2041	011-00002-01-01	2017-03-08	2020-09-09	429084.0	4199119.0	1281
2042	011-00002-02	2015-09-16	2015-11-10	406765.0	4143312.0	55
2043	011-00004-00-00	2006-04-04	2011-11-30	349719.0	4142146.0	2066
2044	011-00004-01	2009-03-11	2010-11-17	356312.0	4114385.0	616
2045	011-00004-01-00	2009-03-11	2018-10-09	356312.0	4114385.0	3499
2046	011-00004-01-01	2019-03-07	2021-03-24	356312.0	4114385.0	748
2047	011-00004-05-01	2010-03-09	2021-03-24	357436.0	4119719.0	4033
2048	011-00005-02-01	2017-03-20	2021-03-16	304359.0	4114017.0	1457
2049	011-00006-00-00	2006-03-28	2011-11-30	349192.0	4141905.0	2073
2050	011-00007-03	2011-03-09	2011-07-06	333887.0	4096512.0	119
2051	011-00007-03-03	2011-03-09	2011-11-23	333887.0	4096512.0	259
2052	011-00007-04-00	2017-03-08	2021-11-24	336714.0	4143491.0	1722
2053	011-00008-00-00	2008-03-11	2011-11-02	442462.0	4128727.0	1331
2054	011-00008-18	2016-03-30	2020-11-03	442557.0	4128399.0	1679
2055	011-00009-00-00	2006-03-08	2011-11-09	423200.0	4183576.0	2072
2056	011-00010-07-01	2014-02-21	2014-11-24	322080.0	4178461.0	276
2057	011-00011-11	2019-07-01	2019-10-14	366915.0	4165214.0	105
2058	011-00012-01-00	2017-03-08	2021-11-24	326433.0	4115064.0	1722
2059	011-00012-02-01	2016-03-16	2021-03-17	364309.0	4210168.0	1827
2060	011-00012-12	2018-04-04	2019-11-12	325805.0	4184246.0	587
2061	011-00014-00-00	2010-03-09	2011-11-29	347971.0	4414647.0	630
2062	011-00014-01-00	2014-03-11	2017-11-16	326421.0	4185428.0	1346
2063	011-00014-06	2012-03-20	2013-11-05	326595.0	4184980.0	595
2064	011-00015-00-00	2006-03-27	2009-11-03	344750.0	4156200.0	1317
2065	011-00016-03-01	2017-03-15	2021-03-29	326910.0	4116508.0	1475
2066	011-00021-00-00	2006-03-14	2019-07-10	366398.0	4161125.0	4866
2067	011-00021-02-00	2019-03-19	2021-03-17	468732.0	4130286.0	729
2068	011-00023-02	2021-03-02	2021-03-23	307806.0	4086357.0	21
2069	011-00025-01-01	2014-03-19	2015-11-25	365152.0	4210003.0	616
2070	011-00025-01-1	2013-04-03	2014-09-17	365152.0	4210003.0	532
2071	011-00025-05	2021-03-17	2021-03-17	326837.0	4183883.0	0
2072	011-00025-05-2	2020-03-11	2020-10-08	326521.53	4183849.84	211
2073	011-00026-11-PT	2017-01-18	2021-03-30	251212.0	4140195.0	1532
2074	011-00030-00-00	2007-03-13	2007-11-19	347767.0	4108977.0	251
2075	011-00030-00-10	2008-03-12	2009-11-24	347705.0	4109002.0	622
2076	011-00030-01	2010-03-10	2010-11-24	347705.0	4109002.0	259
2077	011-00032-00-00	2006-04-17	2008-11-04	285705.0	4080562.0	932
2078	011-00032-01-01	2011-03-29	2020-07-01	285705.0	4080562.0	3382
2079	011-00032-01-02	2009-03-16	2010-11-16	285705.0	4080562.0	610
2080	011-00034-00-B0	2006-03-28	2008-11-04	306780.0	4081177.0	952
2081	011-00034-03-00	2009-03-16	2011-11-22	306780.0	4081177.0	981
2082	011-00036-49-00	2015-03-18	2015-06-24	381186.0	4209486.0	98
2083	011-00037-00-00	2006-05-02	2011-10-31	443388.0	4172840.0	2008
2084	011-00041-00-00	2006-05-02	2020-11-11	469045.0	4212192.0	5307
2085	011-00041-01-00	2009-03-18	2015-10-26	437069.0	4120622.0	2413
2086	011-00047-00-00	2009-03-23	2009-11-09			231
2087	011-00047-05	2010-04-06	2011-06-06	236347.0	4078793.0	426
2088	011-00047-05-00	2009-03-23	2021-03-18	771615.0	4079257.0	4378
2089	011-00050-13-00	2012-03-20	2014-11-18	308522.0	4080185.0	973
2090	011-00054-01-00	2015-03-17	2019-10-08	445175.0	4102167.0	1666
2091	011-00059-05-00	2018-03-19	2019-11-12	305816.0	4172027.0	603
2092	011-00060-01-01	2020-03-10	2021-03-23	429084.0	4199119.0	378
2093	011-00061-01-00	2015-03-10	2017-11-20	306161.0	4172670.0	986
2094	011-00062-02-00	2014-03-13	2014-11-18	306538.0	4172898.0	250
2095	011-00064-00-00	2006-03-14	2011-11-22	387080.0	4192138.0	2079
2096	011-00065-00-00	2006-04-05	2009-10-13	382634.0	4100760.0	1287
2097	011-00065-01	2012-04-09	2013-05-27	446236.0	4186847.0	413
2098	011-00067-01-00	2011-06-27	2021-03-24	309092.0	4079312.0	3558
2099	011-00069-01-01	2009-03-11	2010-11-23	382632.0	4100777.0	622
2100	011-00072-00-00	2006-03-15	2011-11-21	377843.0	4193309.0	2077
2101	011-00073-00-00	2006-03-22	2014-11-12	384137.0	4133828.0	3157
2102	011-00073-00-80	2009-03-10	2009-05-13	384392.0	4133739.0	64
2103	011-00075-00-00	2006-04-18	2008-11-24	387926.0	4179036.0	951
2104	011-00075-08-01	2009-03-09	2010-11-22	387972.0	4178947.0	623
2105	011-00079-00-00	2006-04-04	2007-11-13	382109.0	4143883.0	588
2106	011-00081-00-00	2006-03-13	2013-11-26	362713.0	4165985.0	2815
2107	011-00081-05-1	2012-03-19	2013-11-25	377400.0	4096471.0	616
2108	011-00082-00-00	2008-03-26	2014-05-28	318011.0	4223622.0	2254
2109	011-00084-00-00	2010-03-24	2020-11-03	427860.0	4106983.0	3877
2110	011-00085-00-00	2006-03-27	2018-11-12	528698.0	4250523.0	4613
2111	011-00086-01	2016-03-28	2016-11-14	476339.0	4215741.0	231
2112	011-00086-02-00	2012-03-09	2015-11-16	387005.0	4190960.0	1347
2113	011-00087-00-00	2006-03-20	2008-11-24	400930.0	4146293.0	980
2114	011-00087-02-00	2019-03-18	2019-10-29	306426.99153	4172231.5921	225
2115	011-00087-02-01	2019-10-15	2019-11-12	306426.0	4172231.0	28
2116	011-00088-01	2018-09-04	2019-06-19	417913.0	4211907.0	288
2117	011-00088-01-01	2017-03-08	2020-09-02	417913.0	4211907.0	1274
2118	011-00090-00-01	2006-04-07	2007-11-26	317071.0	4223167.0	598
2119	011-00090-00-A0	2008-03-18	2009-11-23	317071.0	4223167.0	615
2120	011-00090-07-01	2010-03-04	2015-08-25	317076.0	4223164.0	2000
2121	011-00090-07-02	2011-02-24	2014-09-15	317076.0	4223164.0	1299
2122	011-00090-07-11	2015-03-16	2020-11-18	317076.0	4223164.0	2074
2123	011-00096-00-00	2008-03-01	2019-07-23	399168.0	4118907.0	4161
2124	011-00096-04-00	2019-03-19	2021-03-16	399063.0	4118719.0	728
2125	011-00097-01-00	2011-03-16	2011-11-30	381797.0	4143117.0	259
2126	011-00100-00-60	2006-03-14	2007-10-02	504879.0	4224982.0	567
2127	011-00102-01-01	2015-03-18	2021-03-24	426934.0	4172298.0	2198
2128	011-00105-02-00	2017-03-22	2018-11-14	335347.0	4135744.0	602
2129	011-00105-02-08	2019-03-20	2021-03-31	335347.0	4135744.0	742
2130	011-00108-14-1	2020-04-06	2020-10-27	478055.0	4215120.0	204
2131	011-00108-14-2	2017-04-03	2019-11-11	478105.0	4215381.0	952
2132	011-00109-00-00	2006-03-07	2012-11-15	452140.0	4213713.0	2445
2133	011-00118-01-1	2011-04-06	2011-11-07			215
2134	011-00120-01	2013-05-22	2021-03-24	376142.0	4114104.0	2863
2135	011-00122-01-01	2017-03-22	2021-03-24	342147.0	4127707.0	1463
2136	011-00124-04-00	2020-03-31	2021-03-15	445284.0	4102305.0	349
2137	011-00125-03-0	2014-06-09	2014-10-29	445175.0	4102167.0	142
2138	011-00125-03-00	2011-08-08	2011-11-08	445210.53	4102201.26	92
