codparcela	min_fecha	max_fecha	102_coordenada_x_(utm)	103_coordenada_y_(utm)	days	lat	lon
032-00272-01	2018-01-29	2021-03-22	470693.0	4224541.0	1148	38.1682963865871	-3.3345684615020392
056-00132-17-01	2018-02-05	2021-03-29	311740.0	4156908.0	1148	37.539957628612314	-5.13088551658564
046-00081-01-1	2018-02-06	2021-03-24	478810.0	4231917.0	1142	38.23500008284764	-3.2421258296502153
004-00086-01	2015-04-09	2018-05-17	336576.0	4168222.0	1134	37.64662102859729	-4.852440977116201
001-00166-03	2018-02-13	2021-03-17	329195.0	4126814.0	1128	37.27224992473647	-4.926466429382612
035-00107-01	2018-02-20	2021-03-22	454886.0	4197642.0	1126	37.92521738602432	-3.5133199877864496
004-00034-05-1	2018-03-13	2021-03-30	305460.0	4103033.0	1113	37.05338299427905	-5.1878142104908544
015-00017-16	2018-03-13	2021-03-30	144486.0	4141573.0	1113	37.35280703396386	-7.013363954989519
014-00013-02-00	2018-03-05	2021-03-22	360269.0	4117070.0	1113	37.18963448563923	-4.574298062021191
005-00216-02-01	2018-03-12	2021-03-29	307294.0	4098930.0	1113	37.016802025525685	-5.166151833581939
020-00247-01-00	2018-03-13	2021-03-30	146346.0	4143632.0	1113	37.372031516685986	-6.993395871343068
012-00040-01-02	2018-03-07	2021-03-23	302447.0	4113719.0	1112	37.14900726217081	-5.224489618400865
003-00127-01-00	2018-03-07	2021-03-22	481738.0	4216515.0	1111	38.09625248707573	-3.208274178946147
023-00002-02-00	2018-03-14	2021-03-29	114614.0	4150368.0	1111	37.4199442026755	-7.3543092682072615
035-00005-02-1	2018-03-12	2021-03-23	346446.0	4113619.0	1107	37.15636938631341	-4.729265985253661
023-00062-02	2018-03-06	2021-03-17	328191.0	4128000.0	1107	37.28274961967466	-4.9380584072523215
008-00001-01	2018-03-06	2021-03-17	337582.0	4131714.0	1107	37.31789715423119	-4.832988066311601
015-00140-03	2018-03-06	2021-03-17	330033.0	4129378.0	1107	37.29550224469266	-4.917605903726339
006-00028-02	2018-03-06	2021-03-17	339698.0	4132715.0	1107	37.3272830486056	-4.809334907616181
011-00232-01-00	2018-03-07	2021-03-17	481738.0	4216515.0	1106	38.09625248707573	-3.208274178946147
104-00052-07	2018-03-15	2021-03-23	298030.0	4127168.0	1104	37.26919846654985	-5.2778306605439544
015-00175-11-01	2018-03-14	2021-03-22	329307.0	4130321.0	1104	37.30386463674748	-4.926009274500055
014-00016-02-00	2018-03-16	2021-03-23	315845.0	4136766.0	1103	37.35935214196101	-5.079419611298444
011-00336-02-00	2018-03-20	2021-03-23	481740.0	4216507.0	1099	38.0961804259603	-3.2082511649112098
081-00045-04-00	2018-03-20	2021-03-23	279668.0	4112352.0	1099	37.13160655626039	-5.480376072942256
034-00020-01-00	2018-03-22	2021-03-24	319587.0	4115411.0	1098	37.16771440307963	-5.032013468444014
009-00069-03-01	2018-03-27	2021-03-29	327650.0	4120892.0	1098	37.218614660948944	-4.942512640771779
071-00004-11	2018-03-20	2021-03-22	238653.0	4053037.0	1098	36.58704937537447	-5.921180298870105
008-00012-02	2018-03-16	2021-03-16	298541.0	4141007.0	1096	37.39395438806503	-5.275830548696039
010-00008-01	2017-10-03	2020-09-29	198455.0	4141023.0	1092	37.36695677157473	-6.4049602968821375
003-00280-01	2018-03-26	2021-03-22	430998.0	4220220.0	1092	38.127191167793505	-3.787279446311155
009-00253-04-01	2018-03-21	2021-03-17	368910.0	4209196.0	1092	38.02098640911664	-4.493482331480542
001-00076-02	2017-10-03	2020-09-29	199990.0	4142107.0	1092	37.377208159328376	-6.388094437731197
010-00054-01	2017-10-03	2020-09-29	197524.0	4143900.0	1092	37.392540457260765	-6.416631388767488
007-00028-01-00	2018-03-20	2021-03-16	316460.0	4181911.0	1092	37.76612330415879	-5.083779802377609
023-00193-04-1	2018-03-27	2021-03-22	499095.0	4217548.0	1091	38.10574677011604	-3.0103226712781432
003-00042-01-1	2018-04-04	2021-03-29	331959.0	4124747.0	1090	37.25413127498697	-4.89484090683347
004-00133-02-01	2018-03-21	2021-03-15	385106.0	4201530.0	1090	37.9541101959342	-4.307785048900907
040-00086-01-00	2018-04-05	2021-03-29	269736.0	4120877.0	1089	37.20598202593311	-5.594707959779187
007-00017-01	2018-04-02	2021-03-24	468969.0	4213587.0	1087	38.06951525214653	-3.3537726665736014
002-00299-01	2018-03-27	2021-03-17	446433.0	4151537.0	1086	37.50922222701309	-3.60610118464973
006-00026-03-01	2018-04-03	2021-03-23	300707.0	4086965.0	1085	36.90765196728058	-5.236987011797084
004-00009-02-00	2018-04-03	2021-03-23	301832.0	4088022.0	1085	36.917410207365386	-5.224644620025368
007-00086-03-03	2018-04-03	2021-03-23	298940.0	4085716.0	1085	36.89602648742258	-5.256475521591589
027-00007-01	2018-04-04	2021-03-24	309353.0	4078710.0	1085	36.83507562686249	-5.137927603195205
008-00179-01-00	2018-03-27	2021-03-15	462513.0	4143523.0	1084	37.4377818156342	-3.423756335392756
037-00138-01-01	2018-04-03	2021-03-22	297528.0	4087315.0	1084	36.91012749626223	-5.27273831328628
062-00310-05-01	2018-04-04	2021-03-23	285504.0	4109875.0	1084	37.110654310136894	-5.414022601549726
043-00008-05-00	2018-04-03	2021-03-22	295019.0	4091230.0	1084	36.944848886563726	-5.301941750331389
041-00084-02-00	2018-04-04	2021-03-22	297153.0	4088404.0	1083	36.919855994343386	-5.27723640916583
023-00125-01-01	2018-04-04	2021-03-22	296250.0	4087315.0	1083	36.90985225635809	-5.287073445304098
004-00055-01-00	2018-04-04	2021-03-22	299363.0	4091573.0	1083	36.94887382590108	-5.253284233728238
010-00019-01-06	2018-04-05	2021-03-19	297563.0	4135873.0	1079	37.34750103302141	-5.285466816780119
025-00031-03	2018-04-09	2021-03-23	468285.0	4224343.0	1079	38.16643038807164	-3.362048855230825
001-00003-34	2018-04-04	2021-03-17	325800.0	4183079.0	1078	37.77847154818073	-4.978080202868817
098-00007-03-1	2018-04-09	2021-03-22	474063.0	4221654.0	1078	38.14238048099868	-3.2959918882382624
001-00366-05-00	2018-04-03	2021-03-15	391676.0	4132803.0	1077	37.33559329799544	-4.22282140475711
023-00029-03-00	2018-04-10	2021-03-22	272765.0	4102517.0	1077	37.041388425496734	-5.555040279297092
046-00208-01-00	2018-04-10	2021-03-22	297542.0	41172894.0	1077	-9999999.0	-9999999.0
002-00092-01-01	2018-04-17	2021-03-23	302833.0	4088988.0	1071	36.926321611638066	-5.213666631107312
020-00044-01-01	2018-04-17	2021-03-23	298088.0	4086340.0	1071	36.9014652427944	-5.266196921459717
002-00036-01-01	2018-04-23	2021-03-24	341128.0	4148534.0	1066	37.470048222250284	-4.796601733960168
041-00001-01-1	2018-05-21	2021-03-22	477667.0	4222921.0	1036	38.15389586024817	-3.2549033408158983
014-00189-01-01	2018-05-23	2021-03-23	275716.39	4130122.11	1035	37.29069312497759	-5.530163089022423
018-00015-01-01	2014-01-09	2016-11-07	359007.0	4112029.0	1033	37.14402176258547	-4.587560960707065
007-00049-01-01	2014-01-09	2016-11-07	376300.0	4116642.0	1033	37.188039763129794	-4.393663647404819
001-00001-01	2017-08-22	2020-06-10	373853.0	4158528.0	1023	37.565149604525814	-4.428366117063553
035-00007-04-01	2018-06-12	2021-03-26	323215.0	4145633.0	1018	37.44066247481746	-4.998367840438267
032-00120-04-2	2018-06-26	2021-03-24	330692.0	4098837.0	1002	37.020472952011716	-4.903262040944245
015-00014-01	2018-06-25	2021-03-23	520334.0	4249299.0	1002	38.391672407754115	-2.7671547078966143
032-00102-01	2015-02-20	2017-11-07	453834.0	4221813.0	991	38.143004902712924	-3.526847607525877
019-00007-02-01	2018-07-09	2021-03-23	339929.0	4101389.0	988	37.045085984763	-4.8000157875632405
031-00349-01-1	2015-02-23	2017-11-07	470349.0	4223925.0	988	38.16273344065543	-3.338469829273653
041-00517-02	2015-02-24	2017-11-07	478447.0	4227419.0	987	38.19445328912539	-3.2461370008001196
011-00061-01-00	2015-03-10	2017-11-20	306161.0	4172670.0	986	37.68076763742659	-5.198167878266549
013-00024-02-00	2014-03-11	2016-11-17	323330.0	4180908.0	982	37.75844170194468	-5.0055834950749984
015-00081-03	2018-03-06	2020-11-10	330410.0	4128779.0	980	37.29017471292072	-4.91321796368112
031-00332-01-1	2018-07-16	2021-03-22	454972.0	4201489.0	980	37.95989322597298	-3.5125822708948307
036-00192-07-01	2015-03-18	2017-11-22	361697.0	4143173.0	980	37.42505106310744	-4.563077078505784
025-00019-01-01	2018-07-16	2021-03-22	459341.0	4204045.0	980	37.98313573413319	-3.462993411625317
015-00002-20-00	2014-03-19	2016-11-23	297633.0	4167623.0	980	37.63347170545013	-5.293407945399714
027-00002-02-00	2014-03-19	2016-11-23	296763.0	4185124.0	980	37.790894137670335	-5.308146718751388
064-00047-02-00	2017-03-10	2019-11-13	307083.0	4122718.0	978	37.23103506807199	-5.174646270774776
055-00008-01-00	2017-03-10	2019-11-13	295610.0	4111742.0	978	37.129731014578255	-5.300880437232297
045-00035-01-02	2017-03-03	2019-11-06	300324.0	4118442.0	978	37.19109733006365	-5.249639724901007
010-00020-01-00	2015-03-16	2017-11-15	462534.0	4140003.0	975	37.40605500804086	-3.4233402997281623
042-00024-01-00	2017-03-13	2019-11-13	295786.0	4131889.0	975	37.31122947966497	-5.304417203038632
040-00130-01	2018-07-23	2021-03-23	454184.0	4192477.0	974	37.87863179792794	-3.5209789744699553
103-00025-01	2018-07-25	2021-03-24	485793.0	4215512.0	973	38.087285592142166	-3.1620080175359835
005-00303-01	2014-03-17	2016-11-14	429597.0	4191147.0	973	37.86507646943451	-3.800410154703132
015-00045-01-00	2014-03-17	2016-11-14	315591.0	4179951.0	973	37.74829427725013	-5.093142075070118
004-00100-01-00	2014-03-17	2016-11-14	316127.0	4189061.0	973	37.8304579366298	-5.089372093145011
008-09001-02-00	2014-03-19	2016-11-16	293557.0	4163858.0	973	37.598657547253666	-5.338503234124811
008-00024-01	2017-03-16	2019-11-12	338293.0	4174862.0	971	37.706743207161274	-4.834460363797398
029-00011-01-00	2017-03-10	2019-11-04	292032.0	4115269.0	969	37.16070907769487	-5.342108514686837
009-00067-01-00	2017-03-10	2019-11-04	300666.0	4118987.0	969	37.196079335999556	-5.245934773823365
065-00010-08-00	2017-03-10	2019-11-04	303853.0	4120957.0	969	37.21449907705577	-5.210568534290784
008-00126-02-00	2015-03-16	2017-11-08	462513.0	4143523.0	968	37.4377818156342	-3.423756335392756
002-00388-01-01	2014-03-17	2016-11-09	416293.0	4158035.0	968	37.5655426576258	-3.947835995360819
042-00003-01-01	2014-03-18	2016-11-09	367101.0	4108562.0	967	37.11396564258441	-4.49583772360843
003-00193-01-01	2017-03-21	2019-11-12	374721.0	4112178.0	966	37.14760214959579	-4.4107004681219255
023-00386-01-01	2014-03-19	2016-11-09	413931.0	4159241.0	966	37.57619368962172	-3.974719681407394
016-00179-01-00	2017-03-13	2019-11-04	294382.0	4125434.0	966	37.25278240010192	-5.318463542026138
040-00119-01-00	2017-03-13	2019-11-04	290225.0	4124230.0	966	37.2410118970754	-5.364960980451009
040-00008-04-00	2017-03-13	2019-11-04	318585.0	4144846.0	966	37.43267689956777	-5.050481328144885
022-00288-01-01	2014-03-19	2016-11-09	411765.0	4156555.0	966	37.55178185642161	-3.9989226576308416
009-00268-01-01	2014-03-17	2016-11-07	383014.0	4101680.0	966	37.05406993278839	-4.315703267136052
052-00003-04-01	2014-03-18	2016-11-08	353452.0	4104437.0	966	37.07475975126318	-4.648602417159501
020-00302-02-00	2017-03-13	2019-11-04	290367.0	4121589.0	966	37.217257961699474	-5.362618702412772
082-00046-01-00	2017-03-14	2019-11-04	282137.0	4114413.0	965	37.150745956902426	-5.4532044544295255
018-00221-01-00	2017-03-14	2019-11-04	290813.0	4124135.0	965	37.240288461985934	-5.358310446979895
079-00022-01-00	2017-03-14	2019-11-04	278098.0	4110297.0	965	37.1127289000338	-5.497426584861961
014-00027-09-01	2014-03-19	2016-11-08	370905.0	4113305.0	965	37.15723870531959	-4.453852462433764
001-00108-06-01	2017-03-15	2019-11-04	323780.0	4126078.0	964	37.264610165857995	-4.987333488285252
054-00013-07	2017-03-16	2019-11-05	306480.0	4153115.0	964	37.50470483116327	-5.189384335984168
028-00004-02	2018-03-13	2020-10-30	364998.0	4179028.0	962	37.7486032813062	-4.532392216902116
039-00323-01-00	2017-03-27	2019-11-12	397818.0	4134761.0	960	37.35393518647798	-4.153770313248752
015-00132-01-01	2014-03-18	2016-11-02	411671.0	4152366.0	960	37.514020572884725	-3.9994827225676675
035-00040-01-01	2014-03-19	2016-11-02	350687.0	4110750.0	959	37.131205957245	-4.680952182989257
021-00049-00-A0	2017-03-22	2019-11-06	316122.0	4104471.0	959	37.06848750403854	-5.068333378924175
008-00023-01-01	2014-03-19	2016-11-02	419548.0	4156142.0	959	37.548772254996415	-3.910775455662316
002-00142-07	2018-04-03	2020-11-17	490799.0	4155145.0	959	37.54325248031429	-3.104155491281328
011-00652-01-01	2014-03-19	2016-11-02	417643.0	4154433.0	959	37.53320174315717	-3.9321470783388945
001-00353-07-0	2016-03-29	2018-11-13	525813.0	4242221.0	959	38.327742456619355	-2.704674454769314
038-00020-02-00	2017-03-07	2019-10-21	313926.0	4113166.0	958	37.146380851131866	-5.095177319234386
049-00027-05-01	2014-03-25	2016-11-07	410750.0	4129795.0	958	37.31051303392288	-4.007175268749726
002-00012-06	2018-04-04	2020-11-17	329089.0	4181935.0	958	37.76878726560306	-4.940483279870695
038-00021-01	2017-03-16	2019-10-29	296220.0	4136489.0	957	37.35275527434075	-5.300787235466828
023-00059-01-00	2017-03-09	2019-10-22	320023.0	4128496.0	957	37.2856736577989	-5.030264424434431
025-00416-01-0	2018-03-23	2020-11-03	481349.0	4186162.0	956	37.822675976298456	-3.2119230381912605
037-00106-44-01	2018-08-14	2021-03-24	329899.0	4101809.0	953	37.0471054389322	-4.912843669467367
011-00108-14-2	2017-04-03	2019-11-11	478105.0	4215381.0	952	38.08595137394835	-3.2496726618526943
004-00132-02-05	2015-03-02	2017-10-04	459668.0	4216197.0	947	38.09267085348982	-3.4599543830499857
015-00030-07-55	2015-03-18	2017-10-18	357730.0	4211927.0	945	38.043904093865216	-4.621351116493022
017-00145-01	2018-04-18	2020-11-17	411198196570.0	4095018680970.0	944	-9999999.0	-9999999.0
016-00487-05	2018-04-18	2020-11-17	415530891450.0	4092619514800.0	944	-9999999.0	-9999999.0
011-00188-01	2018-04-18	2020-11-17	410458475210.0	4096575259140.0	944	-9999999.0	-9999999.0
016-00169-01-00	2017-03-03	2019-10-01	294315.0	4124950.0	942	37.24840839238714	-5.319084761963415
030-00143-02-26	2018-04-18	2020-11-11	301637.02169	4096125.97448	938	36.99036711112156	-5.2289592368624325
030-00175-08-23	2018-04-18	2020-11-11	300285.38246	4097306.633	938	37.00071580194405	-5.244449404418127
016-00005-01-01	2018-03-21	2020-10-14	357016.0	4214518.0	938	38.06713433726099	-4.630002811019587
009-00045-02-00	2018-04-09	2020-10-27	484310.0	4217541.0	932	38.10554784657608	-3.1789637678984937
045-00004-01	2017-03-07	2019-09-24	2883760.0	4117710.0	931	-9999999.0	-9999999.0
137-00026-01-00	2018-04-20	2020-11-03	310990.0	4126040.0	928	37.26175936091048	-5.131475932928866
021-00049-00-01	2019-03-12	2021-09-23	316122.0	4104471.0	926	37.06848750403854	-5.068333378924175
001-00439-01-00	2015-05-13	2017-11-21	390893.0	4132658.0	923	37.33419490411099	-4.2316371459486835
042-00007-11-02	2019-03-20	2021-09-23	310492.09	4109498.64	918	37.11265573610551	-5.132890910446768
019-00037-06-01	2019-03-20	2021-09-23	313231.64	4108451.12	918	37.10377004430126	-5.101815727532917
017-00103-01-01	2019-03-20	2021-09-23	312514.0	4107892.01	918	37.098590098629494	-5.109747044707993
015-00020-01-01	2019-03-20	2021-09-23	342311.0	4133295.0	918	37.33295586093165	-4.779978298985317
020-00233-01-01	2019-03-20	2021-09-23	315113.8387	4106344.54	918	37.08516677690886	-5.0801279919828515
022-00060-01-01	2019-03-20	2021-09-23	315242.96	4103663.94	918	37.061044400512515	-5.078016852060607
016-00317-02-30	2014-05-14	2016-11-14	433189.0	4185495.0	915	37.8144091717778	-3.7590539586991185
018-00001-07-0	2018-04-04	2020-09-30	296412.0	4082537.0	910	36.866849815237345	-5.283973247543881
012-00008-14-0	2017-03-20	2019-08-27	302815.0	4114455.0	890	37.15571439990253	-5.220542641121518
006-00140-01-00	2017-03-16	2019-08-21	277650.0	4125250.0	888	37.24728216332239	-5.506913089254171
013-00162-00-00	2017-03-06	2019-07-23	400799.0	4111199.0	869	37.14191017642686	-4.116977712267592
007-00009-00-00	2017-03-06	2019-07-23	410166.0	4104840.0	869	37.08554440095527	-4.010761312919037
003-00688-00-00	2017-03-29	2019-07-09	441906.0	4142310.0	832	37.42578421817846	-3.6565926520491145
012-00099-01-01	2018-05-23	2020-08-27	278807.34	4127470.1	827	37.26755068396488	-5.49453543289411
002-00659-07-01	2015-03-18	2017-06-14	425130.0	4171362.0	819	37.6864129379503	-3.8491483609594255
001-00486-01-01	2018-04-04	2020-06-29	444588.0	4150783.0	817	37.50231737758821	-3.6269190763209043
032-00014-03-1	2015-07-28	2017-10-10	483658.0	4224257.0	805	38.16606519806331	-3.1865546203019437
049-00063-02-01	2015-03-12	2017-05-24	336858.0	4228256.0	804	38.18747464450075	-4.862840296468368
003-00339-01-01	2015-03-16	2017-05-23	374721.0	4112178.0	799	37.14760214959579	-4.4107004681219255
013-00032-02-02	2017-03-15	2019-05-13	329341.0	4137225.0	789	37.36606770816608	-4.927214760415207
015-00048-03	2015-09-02	2017-10-29	487558.0	4214312.0	788	38.07649631899004	-3.1418601909672805
023-00004-01-01	2017-03-13	2019-05-08	477009.0	4167787.0	786	37.656959273650635	-3.2606547397743904
019-00014-02	2018-08-23	2020-10-13	490631.0	4242106.0	782	38.32702886949436	-3.1071894156589708
044-00042-01	2018-08-23	2020-10-13	487846.0	4243474.0	782	38.3393243311984	-3.1390756962734074
104-00104-02	2017-09-05	2019-10-22	482681.0	4212321.0	777	38.058471677019696	-3.1974178861183553
002-00415-03-02	2019-02-01	2021-03-17	448056.0	4151835.0	775	37.51200095216956	-3.5877591849913903
104-00008-01-0	2017-03-09	2019-04-17	320374.0	4120194.0	769	37.21095371539972	-5.024304739383994
043-00026-01-1	2019-02-18	2021-03-24	476891.0	4230131.0	765	38.218856557112886	-3.2639947394036652
072-00007-03-0	2019-02-27	2021-03-23	303436.0	4125645.0	755	37.25663757457061	-5.216501418345291
043-00066-01-01	2019-03-13	2021-04-01	306467.0	4141638.0	750	37.40132705375452	-5.186518579936341
026-00124-01	2016-09-21	2018-10-10	493796.605265	4234941.065	749	38.262482832495195	-3.0709093325510306
007-00035-01-01	2019-03-11	2021-03-29	323742.0	4110444.0	749	37.123760877805196	-4.984071455649608
004-00069-02-05	2019-03-13	2021-03-31	329967.0	4138154.0	749	37.37455183075807	-4.920362508639094
002-00014-07-00	2019-03-11	2021-03-29	325394.0	4113753.0	749	37.1538810322449	-4.966257169730763
009-00084-02-01	2019-03-11	2021-03-29	328716.0	4109492.0	749	37.11610787783977	-4.927892695842908
009-00108-01-03	2019-03-13	2021-03-31	337115.0	4135198.0	749	37.34920369876919	-4.839021240107962
008-00071-01	2016-09-21	2018-10-10	497457.486162	4231918.20377	749	38.235257071995356	-3.0290519521534724
004-00007-02-01	2019-03-11	2021-03-29	326546.0	4112834.0	749	37.145816286855656	-4.953078256746109
014-00318-01-01	2019-03-11	2021-03-29	325850.0	4112450.0	749	37.14222748916612	-4.960821649800004
007-00006-01-02	2019-03-13	2021-03-31	348418.0	4126068.0	749	37.26885789154186	-4.7095967561701
093-00086-02-00	2017-03-08	2019-03-27	314937.0	4128400.0	749	37.28381110531331	-5.087579810431167
011-00004-01-01	2019-03-07	2021-03-24	356312.0	4114385.0	748	37.164840440499695	-4.618347854278307
010-00096-02	2019-03-12	2021-03-29	203012.0	4131561.0	748	37.28328273217606	-6.349799036301407
004-00074-05-00	2019-03-13	2021-03-30	345164.0	4122175.0	748	37.23324695446817	-4.74547160223382
023-00622-04-01	2019-03-11	2021-03-23	433002.0	4209218.0	743	38.0281923881358	-3.7633852342287137
009-00212-01-01	2014-03-25	2016-04-06	391537.0	4124807.0	743	37.263517827733665	-4.223222490920355
002-00087-08-01	2019-03-20	2021-03-31	330715.0	4140277.0	742	37.39381438543322	-4.912404710962862
013-00075-01-22	2019-03-20	2021-03-31	340889.0	4130160.0	742	37.30446852365792	-4.795350364481482
008-00043-01-05	2019-03-20	2021-03-31	338477.0	4136219.0	742	37.35864022724559	-4.823873607887637
005-00039-01-01	2019-03-20	2021-03-31	336707.0	4140455.0	742	37.39649326641796	-4.84478535215144
027-00112-01-1	2019-03-11	2021-03-22	474529.0	4225124.0	742	38.173667277592415	-3.290798153976529
008-00039-03-00	2019-03-20	2021-03-31	338802.0	4133561.0	742	37.33474991653789	-4.819627326333542
011-00105-02-08	2019-03-20	2021-03-31	335347.0	4135744.0	742	37.35381073739279	-4.859094286128483
